08/13/10 - Maxwell's - 1039 Washington St - Hoboken, NJ

08/14/10 - Death By Audio - 49 S 2nd St - Brooklyn, NY

08/15/10 - Golden West - 1105 West 36th St - Baltimore, MD

08/16/10 - Gallery Five - 200 W Marshall St - Richmond, VA

08/17/10 - JJ's Bohemia - 231 East M L King Blvd - Chattanooga, TN

08/18/10 - Grimey's Music - 1604 8th Ave S - Nashville, TN

08/18/10 - Exit/ In - 2208 Elliston Pl - Nashville, TN

08/19/10 - The Bishop - 123 S Walnut St - Bloomington, IN

08/20/10 - Magic Stick - 4120-4140 Woodward Ave - Detroit, MI

08/21/10 - Schubas Tavern - 3159 N Southport Ave - Chicago, IL

08/22/10 - 7th St Entry - 701 North 1st Ave - Minneapolis, MN

08/23/10 - BFG - N Lawe St - Appleton, WI

08/26/10 - Replay Lounge - 946 Massachusetts St - Lawrence, KS

08/27/10 - Hi Dive - 7 S Broadway - Denver, CO

08/28/10 - Kilby Court - 741 S Kilby Ct - Salt Lake City, UT

08/29/10 - Red Room - 603 Main St - Boise, ID

08/30/10 - Backspace - 115 Northwest 5th Ave - Portland, OR

09/02/10 - Holland Show Space - 121 Vesta - Reno, NV

09/03/10 - Thee Parkside - 1600 17th St - San Francisco, CA

09/05/10 - Eleven - 3519 El Cajon Blvd - San Diego, CA

09/06/10 - The Trunk Space - 1506 NW Grand Ave - Phoenix, AZ

09/08/10 - Mohawk - 912 Red River St - Austin, TX

09/09/10 - Zeitgeist - 1618 Oretha Castle Haley Blvd - New Orleans, LA

09/10/10 - The Farside - 803 Railroad Ave - Tallahassee, FL

09/11/10 - Atlantic - 15 N. Main St - Gainesville, FL

09/12/10 - Secret Squirrel - W. Broad St - Athens, GA

09/13/10 - Static Age Records - 82-A N Lexington Ave - Asheville, NC

09/14/10 - Black Cat Backstage - 1811 14th St - Washington, DC

09/15/10 - Knitting Factory - 361 Metropolitan Ave - Brooklyn, NY

09/16/10 - Long in the Tooth Records - 2027 Samson St - Philadelphia, PA

09/16/10 - The Ox - 2nd and Oxford - Philadelphia, PA

09/18/10 - Carabar - 115 Parsons Ave - Columbus, OH

09/19/10 - Portage Theater - 4050 N Milwaukee Ave - Chicago, IL

09/25/10 - Webster Hall - 125 E 11th St - New York, NY

09/26/10 - Oneonta Theatre - 47 Chestnut St - Oneonta, NY

09/27/10 - SPACE Gallery - 538 Congress St - Portland, ME

09/28/10 - TT the Bear's - 10 Brookline St - Cambridge, MA

09/29/10 - Daniel St Club - 21 Daniel St - Milford, CT

10/10/10 - Local 506 - 506 W Franklin St - Chapel Hill, NC

10/11/10 - The Earl - 488 Flat Shoals Ave SE - Atlanta, GA

10/12/10 - Common Grounds - 210 SW 2nd Ave - Gainesville, FL

10/13/10 - The Social - 54 N Orange Ave - Orlando, FL

10/14/10 - Cafe Eleven - 501 A1A Beach Blvd - St Augustine, FL

10/15/10 - The Handlebar - 304 E Stone Ave - Greenville, SC

10/16/10 - The Southern - 103 S 1st St - Charlottesville, VA

10/17/10 - The Whiskey - 1803 West St - Annapolis, MD

10/19/10 - Brooklyn Bowl - 61 Wythe Ave - Brooklyn, NY

10/21/10 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

10/23/10 - Maxwell's - 1039 Washington St - Hoboken, NJ

10/26/10 - OCCII - Amstelveenseweg 134 - Amsterdam, NL

10/27/10 - The Luminaire - 311 Kilburn High Rd - London, UK

10/28/10 - Captain's Rest - 185 Great Western Rd - Glasgow, UK

10/29/10 - Stereo - 54 Gillygate - York, UK

10/30/10 - Islington Mill - James St - Manchester, UK

10/31/10 - Buffalo Bar - 11 Windsor Pl - Cardiff, UK

11/01/10 - The Hope - 11 Queens Rd - Brighton, UK

11/02/10 - L Abordage - 1 av Aristide Briand - Evreux, FR

11/03/10 - Le Divan Du Monde - 75 rue des Martyrs - Paris, FR

11/04/10 - Sonic - 4 Quai des Etroits - Lyon, FR

11/05/10 - L Embobineuse - 11 Boulevard Boues - Marseille, FR

11/06/10 - Lazzaretto - via Enrico Mattei 28 - Bologna, IT

11/07/10 - Channel Zero - Masarykova 24 - Ljubljana, SI

11/08/10 - KSET - Unska 3 - Zagreb, HR

11/09/10 - Rhiz - Gurtelbogen 37 - Vienna, AT

11/10/10 - PMK - Viaduktbogen 19 - Innsbruck, AT

11/11/10 - Bad Bonn - Bonn 2 - Dudingen, CH

11/12/10 - Hirscheneck - Lindenberg 23 - Basel, CH

11/13/10 - The Great Rang Teng Teng - Grunwalderstr 6 - Freiburg, DE

11/14/10 - Bang Bang Club - Neue Promenade 10 - Berlin, DE

11/15/10 - Klub 007 - Chaloupeckeho 7 - Prague, CZ

11/16/10 - Kafe Kult - Oberfoehringer Str 156 - Munich, DE

11/17/10 - Sonic Ballroom - Oskar-Jager Str 190 - Koeln, DE

11/18/10 - Astra Stube - Max-Brauer-Allee 200 - Hamburg, DE

11/19/10 - Gardaskolan - Fabriksgatan 32 - Goeteborg, SE

11/20/10 - Debaser - Karl Johans Torg 1 - Stockholm, SE

11/22/10 - Charlies - Vestre Strandgate 12 - Kristiansand, NO

11/23/10 - Landmark - Rasmus Meyers Alle 5 - Bergen, NO

11/24/10 - Revolver - Mollergata 32 - Oslo, NO

11/25/10 - Cabaret Berlin - Bailen 22 - Barcelona, ES

11/26/10 - Marula Cafe - Escudellers 49 - Barcelona, ES

11/27/10 - Sala Caracol - C Bernardino Obregon 18 - Madrid, ES

11/28/10 - Rockitchen - C Fundadores 9 - Madrid, ES

01/14/11 - Lincoln Hall - 2424 North Lincoln Ave - Chicago, IL

01/17/11 - Echoplex - 1154 Glendale Blvd - Los Angeles, CA

02/08/11 - Flywheel - 43 Main St - Easthampton, MA

02/09/11 - The Apohadion - 107 Hanover St - Portland, ME

02/10/11 - Chums - Brandeis U - Waltham, MA

02/11/11 - The Stood - SUNY Purchase - Purchase, NY

02/12/11 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

02/18/11 - Yale University - 67 High St - New Haven, CT

02/24/11 - Delilah's On Cayuga - 106 S Cayuga St - Ithaca, NY

02/25/11 - SUNY Binghamton - 4400 Vestal Parkway East - Vestal, NY

03/04/11 - Asbury Lanes - 209 4th Ave - Asbury Park, NJ

03/05/11 - St Stephen's Church - 1525 Newton St NW - Washington, DC

03/06/11 - First Unitarian Church - 2125 Chestnut St - Philadelphia, PA

03/12/11 - Under the Couch - 350 Ferst Dr NW - Atlanta, GA

03/15/11 - Club de Ville - 900 Red River St - Austin, TX

03/16/11 - Red 7 - 611 East 7th St - Austin, TX

03/17/11 - Yard Dog Gallery - 1510 South Congress Ave - Austin, TX

03/17/11 - Barbarella - 615 Red River St - Austin, TX

03/18/11 - Buffalo Billiards - 201 E 6th St - Austin, TX

03/19/11 - Urban Outfitters - 2406 Guadalupe St - Austin, TX

03/19/11 - Mess With Texas - 1001 E 6th St - Austin, TX

03/20/11 - Euclid Records - 3400 Chartres St - New Orleans, LA

03/21/11 - The Independent - 203 Opelika Rd - Auburn, AL

03/26/11 - Terrace Club - 62 Washington Rd - Princeton, NJ

03/30/11 - Maxwell's - 1039 Washington St - Hoboken, NJ

03/31/11 - Santos Party House - 96 Lafayette St - New York, NY

04/01/11 - Clementine Cafe - 153 S Main St - Harrisonburg, VA

04/02/11 - Twisted Branch Tea Bazaar - 414 E Main St - Charlottesville, VA

04/07/11 - Soundlab - 110 Pearl St - Buffalo, NY

05/06/11 - Kearny Irish American Club - 95 Kearny Ave - Kearny, NJ

05/19/11 - Stanhope House - 45 Main St - Stanhope, NJ

05/31/11 - Mr Smalls - 400 Lincoln Ave - Millvale, PA

06/01/11 - Trocadero - 1003 Arch St - Philadelphia, PA

06/02/11 - Black Cat - 1811 14th St NW - Washington, DC

06/03/11 - Recher Theatre - 512 York Rd - Towson, MD

06/04/11 - Crocodile Rock - 520 Hamilton St - Allentown, PA

06/05/11 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

06/07/11 - Webster Hall - 125 E 11th St - New York, NY

06/08/11 - Toad's Place - 300 York St - New Haven, CT

06/09/11 - Paradise Rock Club - 967 Commonwealth Ave - Boston, MA

06/10/11 - Higher Ground - 1214 Williston Rd - South Burlington, VT

06/11/11 - Pearl Street - 10 Pearl St - Northampton, MA

06/12/11 - Water Street Music Hall - 204 N Water St - Rochester, NY

06/13/11 - First House - 218 E Union St - Allegany, NY

06/14/11 - House of Blues - 308 Euclid Ave - Cleveland, OH

06/15/11 - St Andrews Hall - 431 E Congress - Detroit, MI

06/16/11 - Intersection - 133 Grandville Ave SW - Grand Rapids, MI

06/17/11 - Metro - 3730 N Clark St - Chicago, IL

06/18/11 - The Rave - 2401 W Wisconsin Ave - Milwaukee, WI

06/19/11 - Willy St Pub - 852 Williamson St - Madison, WI

06/20/11 - The Venue - 2525 9th Ave SW - Fargo, ND

06/21/11 - First Avenue - 29 N 7th St - Minneapolis, MN

07/09/11 - South Street Seaport - Front and South St - New York, NY

07/29/11 - House of Vans - 25 Franklin Street - New York, NY

08/18/11 - Bike Lot - 512 E 8th St - Richmond, VA

09/08/11 - Magic Mirrors - 86 Avenue du Port - Brussels, BE

09/09/11 - The Lexington - 98 Pentonville Rd - London, UK

09/10/11 - Islington Mill - James St - Manchester, UK

09/11/11 - The Croft - 119 Stokes Croft - Bristol, UK

09/12/11 - Brudenell Social Club - Queens Road - Leeds, UK

09/13/11 - Norwich Arts Centre - St Benedicts St - Norwich, UK

09/14/11 - Espace B - 16 rue Barbanegre - Paris, FR

09/15/11 - Cul de Sac - Heuvel 48 - Tilburg, NL

09/16/11 - Zaal de Zwerver - Dorpsstraat 95 - Leffinge, BE

09/17/11 - Merleyn - Hertogstraat 13 - Nijmegen, NL

09/18/11 - Tsunami - Im Ferkulum 9 - Koeln, DE

09/19/11 - Westgermany - Skalitzer Str. 133 - Berlin, DE

09/20/11 - Cafe Kulturalna - Pl. Defilad 1 - Warsaw, PL

09/21/11 - Piekny Pies - ul. Slawkowska 6 - Krakow, PL

09/22/11 - Arena - Baumgasse 80 - Vienna, AT

09/23/11 - Tvornica Kulture - Pavla Subica 2 - Zagreb, HR

09/24/11 - Kunsthaus Graz - Lendkai 1 - Graz, AT

10/06/11 - Black Cat Backstage - 1811 14th St NW - Washington, DC

10/07/11 - The Barbary - 951 Frankford Ave - Philadelphia, PA

10/08/11 - Bowery Ballroom - 6 Delancey St - New York, NY

10/09/11 - Lilly's Pad - 300 York St - New Haven, CT

10/10/11 - O Brien's Ale House - 3270 Route 112 - Coram, NY

10/11/11 - SPACE Gallery - 538 Congress St - Portland, ME

10/12/11 - Middle East - 472 Massachusetts Ave - Cambridge, MA

10/13/11 - Flywheel - 43 Main St - Easthampton, MA

10/14/11 - Mohawk Place - 47 East Mohawk St - Buffalo, NY

10/15/11 - Mr Roboto Project - 5106 Penn Ave - Pittsburgh, PA

10/16/11 - Beachland Tavern - 15711 Waterloo Rd - Cleveland, OH

10/17/11 - Small's - 10339 Conant St - Hamtramck, MI

10/18/11 - DAAC - 115 Division Ave S - Grand Rapids, MI

10/19/11 - Schubas Tavern - 3159 North Southport Ave - Chicago, IL

10/20/11 - Linneman's Riverwest Inn - 1001 E Locust St - Milwaukee, WI

10/21/11 - Triple Rock Social Club - 629 Cedar Ave S - Minneapolis, MN

10/22/11 - The Aquarium - 226 Broadway - Fargo, ND

10/23/11 - Blue Moose Tap House - 211 Iowa Ave - Iowa City, IA

10/24/11 - The Bishop - 123 S Walnut St - Bloomington, IN

10/25/11 - Hangar 9 - 511 S Illinois Ave - Carbondale, IL

10/26/11 - The End - 2219 Elliston Pl - Nashville, TN

10/27/11 - JJs Bohemia - 231 E ML King Blvd - Chattanooga, TN

10/28/11 - Wonderroot - 982 Memorial Dr - Atlanta, GA

10/29/11 - 8 Seconds - 201 W University Ave - Gainesville, FL

10/31/11 - Nightlight - 405 1/2 West Rosemary St - Chapel Hill, NC

11/01/11 - Gallery Five - 200 W Marshall St - Richmond, VA

11/02/11 - Blue Nile - 181 North Main Street - Harrisonburg, VA

11/03/11 - Golden West - 1105 West 36th St - Baltimore, MD

11/06/11 - Court Tavern (early) - 124 Church St - New Brunswick, NJ

11/06/11 - Court Tavern (late) - 124 Church St - New Brunswick, NJ

12/26/11 - Starland Ballroom - 570 Jernee Mill Road - Sayreville, NJ

12/27/11 - 9:30 - 815 V St NW - Washington, DC

12/28/11 - Toad's Place - 300 York St - New Haven, CT

12/29/11 - Royale - 279 Tremont Street - Boston, MA

12/30/11 - Theatre of the Living Arts - 334 South St - Philadelphia, PA

02/11/12 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

02/12/12 - Generation Records - 210 Thompson St - New York, NY

02/13/12 - Lorem Ipsum Books - 1299 Cambridge St - Cambridge, MA

02/14/12 - Feeding Tube Records - 90 King St - Northampton, MA

02/15/12 - Long In The Tooth Records - 2027 Sansom St - Philadelphia, PA

02/16/12 - Steady Sounds - 322 W Broad St - Richmond, VA

02/17/12 - Harvest Records - 415 Haywood Rd - Asheville, NC

02/18/12 - Grimey's Music - 1604 8th Ave S - Nashville, TN

02/19/12 - Permanent Records - 1914 W Chicago Ave - Chicago, IL

03/04/12 - Stone Pony - 913 Ocean Ave - Asbury Park, NJ

03/05/12 - Ottobar - 2549 N Howard St - Baltimore, MD

03/06/12 - Strange Matter - 929 W Grace St - Richmond, VA

03/07/12 - The End - 2219 Elliston Pl - Nashville, TN

03/08/12 - JJ's Bohemia - 231 East M L King Blvd - Chattanooga, TN

03/09/12 - Caledonia Lounge - 256 W Clayton St - Athens, GA

03/10/12 - The Basement - 1245 Glenwood Ave SE - Atlanta, GA

03/11/12 - House of Blues - 225 Decatur St - New Orleans, LA

03/12/12 - Fitzgerald's - 2706 White Oak Dr - Houston, TX

03/14/12 - Beauty Bar - 617 E 7th St - Austin, TX

03/14/12 - Bar 96 - 96 Rainey St - Austin, TX

03/15/12 - Beerland - 711 Red River - Austin, TX

03/15/12 - PureVolume House - 340 E 2nd - Austin, TX

04/05/12 - Maxwell's - 1039 Washington St - Hoboken, NJ

04/06/12 - Bell House - 149 7th St - Brooklyn, NY

04/07/12 - Pi Lam - 3914 Spruce St - Philadelphia, PA

04/08/12 - Black Cat Backstage - 1811 14th St - Washington, DC

04/09/12 - Mr Roboto Project - 5106 Penn Ave - Pittsburgh, PA

04/10/12 - Beachland Tavern - 15711 Waterloo Rd - Cleveland, OH

04/11/12 - The Bishop - 123 S Walnut St - Bloomington, IN

04/12/12 - Subterranean - 2011 W North Ave - Chicago, IL

04/13/12 - Der Rathskeller - 800 Langdon St - Madison, WI

04/15/12 - Marquis Theater - 2009 Larimer St - Denver, CO

04/17/12 - The Crux - 1022 W Main St - Boise, ID

04/18/12 - Rendezvous - 2322 2nd Ave - Seattle, WA

04/19/12 - Jinx Art Space - 306 Flora St - Bellingham, WA

04/20/12 - The Know - 2026 NE Alberta St - Portland, OR

04/21/12 - Olympia Timberland Library - 313 8th Ave SE - Olympia, WA

04/23/12 - 1234 Go! Records - 420 40th St - Oakland, CA

04/24/12 - Bottom Of The Hill - 1233 17th St - San Francisco, CA

04/25/12 - Streetlight Records - 980 S Bascom Ave - San Jose, CA

04/25/12 - Blank Club - 44 S Almaden Ave - San Jose, CA

04/26/12 - Center For The Arts, Eagle Rock - 2225 Colorado Blvd - Los Angeles, CA

04/27/12 - San Pedro Ballet School - 1231 S Pacific Ave - San Pedro, CA

04/28/12 - Che Cafe - 9500 Gilman Dr - La Jolla, CA

04/28/12 - Bar Pink - 3829 30th St - San Diego, CA

04/30/12 - Continental Room - 115 W Santa Fe Ave - Fullerton, CA

05/01/12 - Trunk Space - 1506 Grand Ave - Phoenix, AZ

05/02/12 - Trainyard - 102 W Conway Ave - Las Cruces, NM

05/04/12 - Red 7 - 611 E 7th St - Austin, TX

05/05/12 - Queen City Hall - 114 N Carroll Ave - Dallas, TX

05/06/12 - The End - 2219 Elliston Pl - Nashville, TN

05/07/12 - Caledonia Lounge - 256 W Clayton St - Athens, GA

05/08/12 - The Get Down - 1045 Haywood Rd - Asheville, NC

05/09/12 - Strange Matter - 929 W Grace St - Richmond, VA

05/10/12 - Golden West Cafe - 1105 W 36th St - Baltimore, MD

06/29/12 - Warehouse Motor Club - 620 Lincoln Blvd - Middlesex, NJ

07/04/12 - Marie-Antoinette - Holzmarktstrasse 15 - Berlin, DE

07/05/12 - Arena - Baumgasse 80 - Vienna, AT

07/07/12 - Kotkarola - Sienna 1 - Krakow, PL

07/14/12 - Reformed Church - 19 S 2nd Ave - Highland Park, NJ

07/27/12 - Macs Bar - 2700 E Michigan Ave - Lansing, MI

07/28/12 - Wicker Park Fest - N Milwaukee Ave - Chicago, IL

07/29/12 - Quarters Rock N Roll Palace - 900 E Center St - Milwaukee, WI

07/30/12 - Triple Rock Social Club - 629 Cedar Avenue - Minneapolis, MN

07/31/12 - The Aquarium - 226 Broadway - Fargo, ND

08/01/12 - Slowdown - 729 North 14th Street - Omaha, NE

08/02/12 - El Lenador - 3124 Cherokee Street - St Louis, MO

08/16/12 - 92Y Tribeca - 200 Hudson St - New York, NY

09/06/12 - Hopscotch Festival - 126 E Cabarrus St - Raleigh, NC

09/08/12 - Riot Fest - N 12th St and Kent Ave - Brooklyn, NY

09/16/12 - Riot Fest - Humboldt Park - Chicago, IL

09/17/12 - 7th St Entry - 701 North 1st Ave - Minneapolis, MN

09/18/12 - A House - 6th Ave N - Fargo, ND

09/22/12 - Wunderbar - 8120 101 St NW - Edmonton, AB

09/23/12 - Palomino - 109 7th Ave SW - Calgary, AB

09/24/12 - Palace Lounge - 147 W Broadway - Missoula, MT

09/25/12 - Mootsy's - 406 W Sprague Ave - Spokane, WA

09/26/12 - Showbox - 1700 1st Ave S - Seattle, WA

09/27/12 - Roseland Theater - 8 NW 6th Ave - Portland, OR

09/28/12 - The Northern - 414 1/2 Legion Way - Olympia, WA

09/29/12 - The Centre for Performing Arts - 777 Homer St - Vancouver, BC

10/01/12 - The Warfield - 982 Market St - San Francisco, CA

10/02/12 - The Palladium - 6215 Sunset Blvd - Hollywood, CA

10/03/12 - Beauty Bar - 517 Fremont St - Las Vegas, NV

10/05/12 - In The Venue - 219 S 600 W - Salt Lake City, UT

10/06/12 - Ogden Theatre - 935 E Colfax Ave - Denver, CO

10/08/12 - Club Dada - 2720 Elm St - Dallas, TX

10/09/12 - House of Blues - 1204 Caroline St - Houston, TX

10/10/12 - La Zona Rosa - 612 W 4th St - Austin, TX

02/09/13 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

03/08/13 - Events Barn - Hamilton College - Clinton, NY

04/11/13 - Subterranean - 2011 W North Ave - Chicago, IL

04/12/13 - Bradley University - 1501 W Bradley Ave - Peoria, IL

04/20/13 - Maxwell's - 1039 Washington St - Hoboken, NJ

05/07/13 - Machines With Magnets - 400 Main St - Pawtucket, RI

05/09/13 - Middle East - 472 Massachusetts Ave - Cambridge, MA

05/28/13 - Bowery Ballroom - 6 Delancey St - New York, NY

05/29/13 - Bowery Ballroom - 6 Delancey St - New York, NY

05/31/13 - Nelsonville Music Festival - 3301 Hocking Parkway - Nelsonville, OH

06/02/13 - The Mohawk (Chaos in Tejas) - 912 Red River St - Austin, TX

06/05/13 - 529 Bar - 529 Flat Shoals Ave SE - Atlanta, GA

06/06/13 - The Milestone - 3400 Tuckaseegee Rd - Charlotte, NC

06/07/13 - Strange Matter - 929 W Grace St - Richmond, VA

06/08/13 - St Stephen's Church - 1525 Newton St NW - Washington, DC

06/09/13 - The Rotunda (Ladyfest) - 4014 Walnut St - Philadelphia, PA

06/28/13 - Ottobar - 2549 N Howard St - Baltimore, MD

07/15/13 - Maxwell's - 1039 Washington St - Hoboken, NJ

07/21/13 - Maxwell's - 1039 Washington St - Hoboken, NJ

08/20/13 - Bug Jar - 219 Monroe Ave - Rochester, NY

08/21/13 - Westcott Community Center - 826 Euclid Ave - Syracuse, NY

08/22/13 - Parts & Labour - 1566 Queen St W - Toronto, ON

08/24/13 - Il Motore - 179 Jean Talon St W - Montreal, QC

08/25/13 - The Monkey House - 30 Main St - Winooski, VT

08/26/13 - Bayside Bowl - 58 Alder St - Portland, ME

09/11/13 - Emerson Suites (Ithaca College) - 953 Danby Rd - Ithaca, NY

09/13/13 - Middle East Downstairs - 472 Massachusetts Ave - Cambridge, MA

09/14/13 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

09/15/13 - No Fun Club - 4410 Austin Blvd - Island Park, NY

09/16/13 - Bowery Ballroom - 6 Delancey St - New York, NY

09/17/13 - Black Cat - 1811 14th St NW - Washington, DC

09/18/13 - King's Barcade - 14 West Martin St - Raleigh, NC

09/19/13 - 40 Watt - 285 W Washington St - Athens, GA

09/20/13 - The Bottletree - 3719 3rd Ave S - Birmingham, AL

09/21/13 - The Stone Fox - 712 51st Ave N - Nashville, TN

09/22/13 - Russian Recording - 1021 S Walnut St - Bloomington, IN

09/23/13 - The Frequency - 121 W Main St - Madison, WI

09/24/13 - Triple Rock Social Club - 629 Cedar Ave S - Minneapolis, MN

09/25/13 - Lincoln Hall - 2424 N Lincoln Ave - Chicago, IL

09/26/13 - Ace of Cups - 2619 N High St - Columbus, OH

09/27/13 - Mr Roboto Project - 5106 Penn Ave - Pittsburgh, PA

09/28/13 - Asbury Lanes - 209 4th Ave - Asbury Park, NJ

09/29/13 - First Unitarian Church - 2125 Chestnut St - Philadelphia, PA

10/22/13 - Klubben - Elgesetergate 1 - Trondheim, NO

10/23/13 - Klubben - Elgesetergate 1 - Trondheim, NO

10/24/13 - Klubben - Elgesetergate 1 - Trondheim, NO

11/05/13 - Magic Stick Lounge - 4120-4140 Woodward Ave - Detroit, MI

11/06/13 - Firebird - 2706 Olive St - St Louis, MO

11/07/13 - Slowdown - 729 North 14th Street - Omaha, NE

11/09/13 - Marquis Theater - 2009 Larimer St - Denver, CO

11/10/13 - O'Dwyers Public House - 1622 Grand Ave - Laramie, WY

11/12/13 - Neurolux - 113 N 11th St - Boise, ID

11/13/13 - The Northern - 414 1/2 Legion Way - Olympia, WA

11/14/13 - The Media Club - 695 Cambie St - Vancouver, BC

11/16/13 - The Know - 2026 NE Alberta St - Portland, OR

11/18/13 - Blank Club - 44 S Almaden Ave - San Jose, CA

11/19/13 - 1234 Go! Records - 420 40th St - Oakland, CA

11/20/13 - Bottom of the Hill - 1233 17th St - San Francisco, CA

11/21/13 - The Echoplex - 1822 W Sunset Blvd - Los Angeles, CA

11/22/13 - Harold's - 1908 S Pacific Ave - San Pedro, CA

11/23/13 - Soda Bar - 3615 El Cajon Blvd - San Diego, CA

11/24/13 - Backstage Bar and Billiards - 601 E Fremont St - Las Vegas, NV

11/25/13 - Rhythm Room - 1019 E Indian School Rd - Phoenix, AZ

11/26/13 - Sister Bar - 407 Central Ave NW - Albuquerque, NM

11/27/13 - The Conservatory - 8911 N Western Ave - Oklahoma City, OK

11/29/13 - Red 7 - 611 E 7th St - Austin, TX

11/30/13 - Club Dada - 2720 Elm St - Dallas, TX

12/01/13 - Hi-Tone - 412 N Cleveland St - Memphis, TN

12/02/13 - JJ's Bohemia - 231 East M L King Blvd - Chattanooga, TN

12/03/13 - The Mothlight - 701 Haywood Rd - Asheville, NC

12/04/13 - Strange Matter - 929 W Grace St - Richmond, VA

12/31/13 - Johnny Brenda's - 1201 Frankford Ave - Philadelphia, PA

01/28/14 - Louie's Trophy House - 440 E North St - Kalamazoo, MI

01/29/14 - Cactus Club - 2496 S Wentworth Ave - Milwaukee, WI

01/30/14 - The Hideout - 1354 W Wabansia Ave - Chicago, IL

01/31/14 - The Hideout - 1354 W Wabansia Ave - Chicago, IL

02/04/14 - Grog Shop - 2785 Euclid Heights Blvd - Cleveland Heights, OH

02/08/14 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

03/07/14 - Silent Barn - 603 Bushwick Ave - Brooklyn, NY

03/22/14 - ABC No Rio - 156 Rivington St - New York, NY

04/01/14 - Flywheel - 43 Main St - Easthampton, MA

04/03/14 - The Sinclair - 52 Church St - Cambridge, MA

04/04/14 - Il Motore - 179 rue Jean-Talon O - Montreal, QC

04/05/14 - Mod Club - 722 College St - Toronto, ON

04/06/14 - Buffalo Iron Works - 49 Illinois St - Buffalo, NY

04/07/14 - Beachland Ballroom - 15711 Waterloo Rd - Cleveland, OH

04/08/14 - The Loving Touch - 22634 Woodward Ave - Ferndale, MI

04/09/14 - Permanent Records - 1914 W Chicago Ave - Chicago, IL

04/09/14 - Lincoln Hall - 2424 N Lincoln Ave - Chicago, IL

04/10/14 - The New Vintage - 2126 S Preston St - Louisville, KY

04/11/14 - Mr Smalls - 400 Lincoln Ave - Millvale, PA

04/12/14 - Asbury Lanes - 209 4th Ave - Asbury Park, NJ

05/16/14 - Brooklyn Bazaar - 165 Banker St - Brooklyn, NY

05/17/14 - BSP Kingston - 323 Wall St - Kingston, NY

05/28/14 - Music Hall of Williamsburg - 66 N 6th St - Brooklyn, NY

06/01/14 - Frankies - 308 Main St - Toledo, OH

06/19/14 - Bamboo - 1201 1 St SW - Calgary, AB

06/20/14 - Local 510 - 510 17 Ave SW - Calgary, AB

06/21/14 - Royal Canadian Legion #1 - 116 7 Ave SE - Calgary, AB

07/18/14 - Stanhope House - 45 Main St - Stanhope, NJ

07/19/14 - Revolution Music Hall - 140 Merrick Rd - Amityville, NY

07/20/14 - Brighton Music Hall - 158 Brighton Ave - Allston, MA

10/03/14 - Ottobar - 2549 N Howard St - Baltimore, MD

10/04/14 - Knitting Factory - 361 Metropolitan Ave - Brooklyn, NY

10/05/14 - Mr Roboto Project - 5106 Penn Ave - Pittsburgh, PA

10/06/14 - Ace of Cups - 2619 N High St - Columbus, OH

10/07/14 - Logan Square Auditorium - 2539 N Kedzie Blvd - Chicago, IL

10/08/14 - Triple Rock Social Club - 629 Cedar Ave S - Minneapolis, MN

10/09/14 - Back Porch - 703 N Main St - Spearfish, SD

10/10/14 - Lost Lake Lounge - 3602 E Colfax Ave - Denver, CO

10/11/14 - The Crux - 1022 W Main St - Boise, ID

10/13/14 - Holocene - 1001 SE Morrison St - Portland, OR

10/17/14 - 1234 Go! Records - 420 40th St - Oakland, CA

10/18/14 - Hemlock Tavern - 1131 Polk St - San Francisco, CA

10/19/14 - Jewel's Catch One - 4067 W Pico Blvd - Los Angeles, CA

10/20/14 - Harold's - 1908 S Pacific Ave - San Pedro, CA

10/21/14 - The Flycatcher - 340 E 6th St - Tucson, AZ

10/23/14 - Red 7 - 611 E 7th St - Austin, TX

10/24/14 - Walter's Downtown - 1120 Naylor St - Houston, TX

10/25/14 - Carver Theater - 2101 Orleans Ave - New Orleans, LA

10/26/14 - Green Room - 1003 W Sunflower Rd - Cleveland, MS

10/27/14 - Seasick Records - 4513 5th Ave S - Birmingham, AL

10/28/14 - The Stone Fox - 712 51st Ave N - Nashville, TN

10/30/14 - Crowbar - 1812 N 17th St - Ybor City, FL

10/31/14 - The Wooly - 20 N Main St - Gainesville, FL

